ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	source
GO:0033314	mitotic DNA replication checkpoint signaling	5/991	13/18842	0.384615384615385	7.31273771637041	5.3645502902743	0.000359673903442556	0.00826125996969622	0.00826125996969622	CDC6/TICRR/ORC1/CLSPN/CDC7	5	GO:BP
GO:0051782	negative regulation of cell division	5/991	13/18842	0.384615384615385	7.31273771637041	5.3645502902743	0.000359673903442556	0.00826125996969622	0.00826125996969622	E2F7/TXNIP/AURKB/BLM/E2F8	5	GO:BP
GO:1901993	regulation of meiotic cell cycle phase transition	5/991	13/18842	0.384615384615385	7.31273771637041	5.3645502902743	0.000359673903442556	0.00826125996969622	0.00826125996969622	CDC25B/CDC25C/TTK/PKMYT1/KNL1	5	GO:BP
GO:0060411	cardiac septum morphogenesis	10/991	53/18842	0.188679245283019	3.58738076652133	4.4443062116612	0.000382582320584288	0.00872231112127855	0.00872231112127855	NOTCH2/TBX2/LRP2/BMP4/SOX4/TGFBR3/SEMA3C/SLIT2/ADAMTS19/ZFPM2	10	GO:BP
GO:0090592	DNA synthesis involved in DNA replication	7/991	27/18842	0.259259259259259	4.92932690510894	4.8139930589666	0.000382713651239773	0.00872231112127855	0.00872231112127855	PCLAF/DTL/PCNA/POLD1/POLE2/TK1/POLQ	7	GO:BP
GO:2000573	positive regulation of DNA biosynthetic process	9/991	44/18842	0.204545454545455	3.88904687643336	4.52046000568618	0.000397926739329444	0.00903401246045223	0.00903401246045223	CCNA2/RFC5/CHTF18/DSCC1/RFC2/PDGFB/NOX4/VEGFA/RFC3	9	GO:BP
GO:0045637	regulation of myeloid cell differentiation	22/991	189/18842	0.116402116402116	2.21316718188565	3.94943287985562	0.000402179069314576	0.00909543433680657	0.00909543433680657	NOTCH2/H4C9/CAMK4/H4C1/CSF1/INHBA/H4C12/HMGB2/HSPA1B/ZFP36L1/EVI2B/TNFAIP6/H4C2/H4C3/H4C13/H4C6/H4C15/H4C11/H4C4/RAB7B/H4C14/MAPK14	22	GO:BP
GO:0043549	regulation of kinase activity	26/991	243/18842	0.106995884773663	2.03432538941004	3.82360527415849	0.000475675750095273	0.0107163732205372	0.0107163732205372	CDKN3/EMP2/KIF14/TFAP4/CCNE2/CDC6/FIRRM/ERRFI1/KSR1/BLM/RASGRP1/GPRC5A/EREG/PDGFB/CDC25C/RASSF2/TPD52L1/PKMYT1/RBL1/SESN2/TPX2/FLT1/CDKN1A/PRKAR2B/CEMIP/NRG1	26	GO:BP
GO:0060395	SMAD protein signal transduction	14/991	96/18842	0.145833333333333	2.77274638412378	4.10284816678874	0.000481227968683609	0.0108000780758001	0.0108000780758001	ACVRL1/GDF5/BMP4/INHBA/CCN3/TGFBR3/CRKL/PARP1/BMP6/TTK/SMAD3/DKK1/BMP2/PMEPA1	14	GO:BP
GO:0008156	negative regulation of DNA replication	7/991	28/18842	0.25	4.75327951564077	4.68281371256919	0.000487320996914995	0.0108539676585613	0.0108539676585613	FBXO5/CDC6/SLFN11/TIPIN/GMNN/TIMELESS/CDT1	7	GO:BP
GO:0072012	glomerulus vasculature development	7/991	28/18842	0.25	4.75327951564077	4.68281371256919	0.000487320996914995	0.0108539676585613	0.0108539676585613	NOTCH2/ITGB3/BMP4/PDGFB/EDN1/AQP1/ACTA2	7	GO:BP
GO:0050678	regulation of epithelial cell proliferation	31/991	312/18842	0.0993589743589744	1.88912391006236	3.73129343238725	0.000524058927706904	0.0116281754525155	0.0116281754525155	NOTCH2/ACVRL1/GDF5/ITGB3/BMP4/CCL2/MTSS1/CXCL12/ERRFI1/THBS4/HMGB2/BRCA2/RGCC/TGFBR3/NFIB/EPPK1/ZFP36L1/EREG/UHRF1/PDGFB/BMP6/VEGFA/DUSP10/CASK/NR4A3/FLT1/FZD7/SCG2/TACSTD2/F3/EGF	31	GO:BP
GO:0043085	positive regulation of catalytic activity	29/991	285/18842	0.101754385964912	1.93466815373449	3.7461358164548	0.000532631897508546	0.0117739682607152	0.0117739682607152	RTN4R/CDC20/KIF14/RFC5/CHTF18/DSCC1/RFC2/ADORA2B/RASGRP1/EREG/RIC1/ARHGAP11A/PDGFB/RASSF2/GCH1/TPD52L1/SESN2/TPX2/FLT1/BMP2/UBE2C/ARHGEF16/RFC3/CDKN1A/ARRDC3/PRKAR2B/CEMIP/MAPK14/NRG1	29	GO:BP
GO:0032354	response to follicle-stimulating hormone	5/991	14/18842	0.357142857142857	6.79039930805824	5.10655441321627	0.000535341736685547	0.0117895483584682	0.0117895483584682	INHBA/TGFBR3/EDN1/GCLC/SRD5A1	5	GO:BP
GO:0001934	positive regulation of protein phosphorylation	24/991	219/18842	0.10958904109589	2.08362937671924	3.80045446024339	0.00054749613531371	0.012012228640465	0.012012228640465	KIF14/BMP4/KIT/NIBAN1/RAC1/THBS4/IL20/RASGRP1/EREG/PDGFB/VEGFA/RASSF2/TPD52L1/SESN2/TPX2/FLT1/BMP2/GPER1/BANK1/CDKN1A/PRKAR2B/CEMIP/EGF/NRG1	24	GO:BP
GO:0060043	regulation of cardiac muscle cell proliferation	8/991	37/18842	0.216216216216216	4.11094444595958	4.46286732352235	0.00056169687310885	0.0122552917477714	0.0122552917477714	TBX2/PIM1/GLI1/TGFBR3/CCNB1/CDK1/ZFPM2/NRG1	8	GO:BP
GO:0070192	chromosome organization involved in meiotic cell cycle	9/991	46/18842	0.195652173913043	3.71995788180582	4.35176969789514	0.000562742988418074	0.0122552917477714	0.0122552917477714	MND1/NCAPD2/NCAPD3/PSMC3IP/RAD51/TRIP13/FANCD2/NCAPH2/DMC1	9	GO:BP
GO:1902412	regulation of mitotic cytokinesis	6/991	21/18842	0.285714285714286	5.43231944644659	4.78825069530368	0.00057185361217387	0.0124077462715216	0.0124077462715216	KIF20B/INCENP/AURKB/CDCA8/RAB11A/BIRC5	6	GO:BP
GO:0048844	artery morphogenesis	10/991	56/18842	0.178571428571429	3.39519965402912	4.22937410382093	0.000605735180613334	0.0130945693456118	0.0130945693456118	TBX2/ACVRL1/FOXF1/LRP2/BMP4/SOX4/HOXA1/EDN1/VEGFA/GJA5	10	GO:BP
GO:0050920	regulation of chemotaxis	22/991	196/18842	0.112244897959184	2.1341254968183	3.76057138344175	0.00066291052336568	0.0142780728109531	0.0142780728109531	CCL5/CSF1/GPR183/CCL2/NTRK3/CXCL12/CCN3/RAC1/THBS4/P2RY12/C5/TNFAIP6/PDGFB/EDN1/VEGFA/S1PR1/SMAD3/LGALS9/SLIT2/SCG2/EFNB2/F3	22	GO:BP
GO:0045859	regulation of protein kinase activity	24/991	222/18842	0.108108108108108	2.05547222297979	3.72727112043832	0.000665731911751999	0.0142865096390575	0.0142865096390575	CDKN3/KIF14/TFAP4/CCNE2/CDC6/FIRRM/ERRFI1/KSR1/BLM/RASGRP1/GPRC5A/EREG/PDGFB/CDC25C/RASSF2/TPD52L1/PKMYT1/SESN2/TPX2/FLT1/CDKN1A/PRKAR2B/CEMIP/NRG1	24	GO:BP
GO:0060071	Wnt signaling pathway, planar cell polarity pathway	8/991	38/18842	0.210526315789474	4.0027616973817	4.36561136665198	0.000679081109058193	0.0145199888045897	0.0145199888045897	FZD3/TIAM1/RAC1/DACT1/RSPO3/DKK1/DAAM1/FZD7	8	GO:BP
GO:0048644	muscle organ morphogenesis	10/991	57/18842	0.175438596491228	3.33563474781808	4.16096710941756	0.00070053175208607	0.014763894990201	0.014763894990201	LRP2/MYL3/TGFBR3/TTN/S1PR1/ACTC1/BMP2/TPM1/ZFPM2/NRG1	10	GO:BP
GO:0051145	smooth muscle cell differentiation	10/991	57/18842	0.175438596491228	3.33563474781808	4.16096710941756	0.00070053175208607	0.014763894990201	0.014763894990201	NOTCH2/NFATC2/SRF/KIT/ITGA8/EREG/PDGFB/VEGFA/GPER1/MYOCD	10	GO:BP
GO:0051653	spindle localization	10/991	57/18842	0.175438596491228	3.33563474781808	4.16096710941756	0.00070053175208607	0.014763894990201	0.014763894990201	SKA1/MISP/GPSM2/NDC80/SKA3/ESPL1/NUSAP1/CENPA/SAPCD2/ASPM	10	GO:BP
GO:0060415	muscle tissue morphogenesis	10/991	57/18842	0.175438596491228	3.33563474781808	4.16096710941756	0.00070053175208607	0.014763894990201	0.014763894990201	LRP2/MYL3/TGFBR3/TTN/S1PR1/ACTC1/BMP2/TPM1/ZFPM2/NRG1	10	GO:BP
GO:0050921	positive regulation of chemotaxis	17/991	135/18842	0.125925925925926	2.3942444967672	3.83055124874841	0.000728821508176256	0.0153052516717014	0.0153052516717014	CCL5/CSF1/CCL2/NTRK3/CXCL12/RAC1/THBS4/P2RY12/PDGFB/EDN1/VEGFA/S1PR1/SMAD3/LGALS9/SLIT2/SCG2/F3	17	GO:BP
GO:0021987	cerebral cortex development	13/991	89/18842	0.146067415730337	2.77719702037438	3.95961289555411	0.000745053769321662	0.0155904489808234	0.0155904489808234	NEFL/SYNE2/KIF14/P2RY12/WDR62/RELN/TACC3/NCAPH2/NCAPG2/SLIT2/SMC4/SMC2/SRD5A1	13	GO:BP
GO:0061437	renal system vasculature development	7/991	30/18842	0.233333333333333	4.43639421459805	4.43816708844875	0.0007642615622024	0.0158793568401064	0.0158793568401064	NOTCH2/ITGB3/BMP4/PDGFB/EDN1/AQP1/ACTA2	7	GO:BP
GO:0061440	kidney vasculature development	7/991	30/18842	0.233333333333333	4.43639421459805	4.43816708844875	0.0007642615622024	0.0158793568401064	0.0158793568401064	NOTCH2/ITGB3/BMP4/PDGFB/EDN1/AQP1/ACTA2	7	GO:BP
GO:0034501	protein localization to kinetochore	5/991	15/18842	0.333333333333333	6.33770602085436	4.8726727630763	0.000768397381098657	0.0159090725382398	0.0159090725382398	AURKB/CDK1/MTBP/TTK/KNL1	5	GO:BP
GO:0007517	muscle organ development	26/991	251/18842	0.103585657370518	1.96948633317386	3.6432141794604	0.000775441868398349	0.0159985901269554	0.0159985901269554	POPDC2/MSC/CENPF/LRP2/BMP4/MYORG/DMD/NEB/DISP1/MYL3/SGCD/TGFBR3/TTN/SOX6/POPDC3/ITGB1BP2/COL6A1/S1PR1/ACTC1/BMP2/ITGA11/COL19A1/TPM1/ZFPM2/MYOCD/NRG1	26	GO:BP
GO:0001822	kidney development	24/991	225/18842	0.106666666666667	2.02806592667339	3.65523162204495	0.000805608158678843	0.016562853052558	0.016562853052558	CD24/NOTCH2/CENPF/ITGB3/BMP4/MTSS1/HELLS/SOX4/ITGA8/PCSK9/PDGFB/WFS1/EDN1/ARG2/BMP6/VEGFA/SMAD3/AQP1/PCSK5/SLIT2/BMP2/ACTA2/PLCE1/TACSTD2	24	GO:BP
GO:0032330	regulation of chondrocyte differentiation	8/991	39/18842	0.205128205128205	3.90012678206422	4.27162619883711	0.000815449434631376	0.0167067689046428	0.0167067689046428	ACVRL1/GDF5/SOX6/BMP6/SMAD3/ADAMTS7/WNT9A/PTHLH	8	GO:BP
GO:0046620	regulation of organ growth	11/991	69/18842	0.159420289855072	3.03107679258252	3.98236971158007	0.000890912223500411	0.0181894578964667	0.0181894578964667	TBX2/PIM1/GLI1/TGFBR3/CCNB1/RGS2/EDN1/CDK1/ZFPM2/RGS4/NRG1	11	GO:BP
GO:0042327	positive regulation of phosphorylation	25/991	240/18842	0.104166666666667	1.98053313151699	3.60201569326381	0.000894638725257594	0.0182023380779054	0.0182023380779054	KIF14/BMP4/KIT/NIBAN1/RAC1/THBS4/IL20/RASGRP1/EREG/PDGFB/VEGFA/RASSF2/TPD52L1/SESN2/TPX2/FLT1/BMP2/FZD7/GPER1/BANK1/CDKN1A/PRKAR2B/CEMIP/EGF/NRG1	25	GO:BP
GO:0050769	positive regulation of neurogenesis	20/991	175/18842	0.114285714285714	2.17292777857864	3.67291230752833	0.00091178819331974	0.0184237614320277	0.0184237614320277	FZD3/LRP2/GFAP/PLXNC1/KIT/CXCL12/SLC7A5/TIAM1/MAP6/E2F1/WDR62/RELN/VEGFA/BDNF/ZNF488/TBC1D24/SLIT2/BMP2/GPER1/SERPINE2	20	GO:BP
GO:0051495	positive regulation of cytoskeleton organization	20/991	175/18842	0.114285714285714	2.17292777857864	3.67291230752833	0.00091178819331974	0.0184237614320277	0.0184237614320277	CRACD/MYLK3/SYNPO2/P2RX7/MTSS1/SKA1/RAC1/AURKB/RGCC/PLK4/HSPA1B/GPSM2/CCDC15/EDN1/SMAD3/CCN2/OCLN/TPM1/KATNB1/SPAG5	20	GO:BP
GO:0048729	tissue morphogenesis	37/991	408/18842	0.0906862745098039	1.72422884390891	3.4846056342748	0.000915407788147344	0.0184335540900903	0.0184335540900903	NOTCH2/TBX2/ACVRL1/FOXF1/LRP2/SNAI1/ITGB3/BMP4/BRSK1/SRF/MTSS1/ARHGAP35/MYL3/KRT19/GREB1/TGFBR3/TTN/ITGA8/TIMELESS/INTU/VEGFA/S1PR1/DKK1/ASB2/ACTC1/SLIT2/SAPCD2/BMP2/FLRT3/ACTA2/KRT34/TACSTD2/TPM1/ZFPM2/ACTG2/EGF/NRG1	37	GO:BP
GO:0042060	wound healing	36/991	394/18842	0.0913705583756345	1.73723921383825	3.48449158710679	0.000932753441316486	0.0187187380032114	0.0187187380032114	NOTCH2/ACVRL1/F2R/ITGB3/DGKI/ITPK1/SRF/SERPINB2/ARHGAP35/TFPI/P2RY12/EPPK1/EREG/ADAMTS13/PDGFB/VWF/EDN1/PEAR1/SH2B3/HPSE/VEGFA/ANXA8/SMAD3/CASK/F11R/FZD7/SERPINE2/OCLN/CDKN1A/TPM1/TMEM97/F3/PLAU/MAPK14/CSRP1/NRG1	36	GO:BP
GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	7/991	31/18842	0.225806451612903	4.29328472380456	4.3237613183445	0.000942862813014398	0.018857256260288	0.018857256260288	CDKN3/TFAP4/CCNE2/CDC6/BLM/CDC25C/PKMYT1	7	GO:BP
GO:0007097	nuclear migration	6/991	23/18842	0.260869565217391	4.95994384240776	4.4772588231163	0.000971994229773769	0.0191979955279969	0.0191979955279969	LMNB1/SYNE2/LMNB2/SYNE3/TACC3/SYNE1	6	GO:BP
GO:0060914	heart formation	6/991	23/18842	0.260869565217391	4.95994384240776	4.4772588231163	0.000971994229773769	0.0191979955279969	0.0191979955279969	EMP2/LRP2/BMP4/PIM1/DKK1/BMP2	6	GO:BP
GO:0060976	coronary vasculature development	6/991	23/18842	0.260869565217391	4.95994384240776	4.4772588231163	0.000971994229773769	0.0191979955279969	0.0191979955279969	LRP2/BMP4/TGFBR3/VEGFA/GPER1/MYOCD	6	GO:BP
GO:0051150	regulation of smooth muscle cell differentiation	8/991	40/18842	0.2	3.80262361251261	4.18071223304829	0.000972959637303246	0.0191979955279969	0.0191979955279969	NOTCH2/NFATC2/SRF/KIT/EREG/PDGFB/GPER1/MYOCD	8	GO:BP
GO:0031503	protein-containing complex localization	12/991	81/18842	0.148148148148148	2.81675823149083	3.86072778672156	0.00103517639993199	0.0203573151558532	0.0203573151558532	LMNB1/KIF2C/GPC4/LMNB2/LRRC7/CEP72/NDC1/AKAP5/OLFM1/RAB11A/NPTX1/BIRC5	12	GO:BP
GO:0009263	deoxyribonucleotide biosynthetic process	5/991	16/18842	0.3125	5.94159939455096	4.65914285127908	0.00106955667495426	0.0207557532961421	0.0207557532961421	TYMS/TK1/RRM2/DTYMK/RRM1	5	GO:BP
GO:0009265	2'-deoxyribonucleotide biosynthetic process	5/991	16/18842	0.3125	5.94159939455096	4.65914285127908	0.00106955667495426	0.0207557532961421	0.0207557532961421	TYMS/TK1/RRM2/DTYMK/RRM1	5	GO:BP
GO:0046385	deoxyribose phosphate biosynthetic process	5/991	16/18842	0.3125	5.94159939455096	4.65914285127908	0.00106955667495426	0.0207557532961421	0.0207557532961421	TYMS/TK1/RRM2/DTYMK/RRM1	5	GO:BP
GO:1903083	protein localization to condensed chromosome	5/991	16/18842	0.3125	5.94159939455096	4.65914285127908	0.00106955667495426	0.0207557532961421	0.0207557532961421	AURKB/CDK1/MTBP/TTK/KNL1	5	GO:BP
GO:0043009	chordate embryonic development	24/991	230/18842	0.104347826086957	1.9839775369631	3.53761125722189	0.0010956548757369	0.0211922719385954	0.0211922719385954	E2F7/TBX2/BRCA1/FOXF1/LRP2/BMP4/CHD7/SRF/KBTBD8/HOXA2/LFNG/DACT1/PLK4/SEMA3C/HOXA1/PDGFB/INTU/EDN1/E2F8/VEGFA/PCSK5/BMP2/HOPX/WNT9A	24	GO:BP
GO:0070167	regulation of biomineral tissue development	13/991	93/18842	0.139784946236559	2.65774768616473	3.77596862628829	0.00113372008158343	0.0218566363269199	0.0218566363269199	FBXO5/TMEM119/BMP4/P2RX7/CFTR/ACVR2B/BMP6/CDON/MGP/S1PR1/SMAD3/BMP2/ADGRV1	13	GO:BP
GO:0050878	regulation of body fluid levels	31/991	327/18842	0.0948012232415902	1.80246684996775	3.44902741040767	0.00113944358400774	0.0218951904377958	0.0218951904377958	F2R/ITGB3/DGKI/ITPK1/SERPINB2/TFPI/CFTR/P2RY12/FLI1/ADM2/ADAMTS13/PDGFB/WFS1/VWF/EDN1/PEAR1/SH2B3/HPSE/VEGFA/ANXA8/AQP1/F11R/HK2/SERPINE2/NPPB/NR1H3/PRKAR2B/F3/PLAU/MAPK14/CSRP1	31	GO:BP
GO:0007064	mitotic sister chromatid cohesion	7/991	32/18842	0.21875	4.15911957618567	4.21409365423181	0.00115274354119469	0.0220289885840691	0.0220289885840691	HASPIN/SGO1/SGO2/DSCC1/ESCO2/CDCA5/BUB1	7	GO:BP
GO:0030501	positive regulation of bone mineralization	8/991	41/18842	0.195121951219512	3.70987669513426	4.09268679958625	0.00115389940202267	0.0220289885840691	0.0220289885840691	TMEM119/BMP4/P2RX7/ACVR2B/BMP6/SMAD3/BMP2/ADGRV1	8	GO:BP
GO:0007131	reciprocal meiotic recombination	10/991	61/18842	0.163934426229508	3.11690460042018	3.90179434462479	0.00121003716257345	0.0228360256274823	0.0228360256274823	MND1/TOP2A/PSMC3IP/RAD54L/EME1/RAD51/RAD51AP1/TRIP13/FANCD2/DMC1	10	GO:BP
GO:0032835	glomerulus development	10/991	61/18842	0.163934426229508	3.11690460042018	3.90179434462479	0.00121003716257345	0.0228360256274823	0.0228360256274823	CD24/NOTCH2/ITGB3/BMP4/MTSS1/PDGFB/EDN1/AQP1/ACTA2/PLCE1	10	GO:BP
GO:0140527	reciprocal homologous recombination	10/991	61/18842	0.163934426229508	3.11690460042018	3.90179434462479	0.00121003716257345	0.0228360256274823	0.0228360256274823	MND1/TOP2A/PSMC3IP/RAD54L/EME1/RAD51/RAD51AP1/TRIP13/FANCD2/DMC1	10	GO:BP
GO:0045778	positive regulation of ossification	9/991	51/18842	0.176470588235294	3.3552561286876	3.96831200978648	0.00122821547023906	0.0228360256274823	0.0228360256274823	TMEM119/BMP4/P2RX7/CCN3/ACVR2B/BMP6/SMAD3/BMP2/ADGRV1	9	GO:BP
GO:0032201	telomere maintenance via semi-conservative replication	4/991	10/18842	0.4	7.60524722502523	4.92264345974339	0.00123722509277293	0.0228360256274823	0.0228360256274823	PCNA/BLM/LIG1/FEN1	4	GO:BP
GO:0045003	double-strand break repair via synthesis-dependent strand annealing	4/991	10/18842	0.4	7.60524722502523	4.92264345974339	0.00123722509277293	0.0228360256274823	0.0228360256274823	RAD54L/RAD51/XRCC3/DMC1	4	GO:BP
GO:0045835	negative regulation of meiotic nuclear division	4/991	10/18842	0.4	7.60524722502523	4.92264345974339	0.00123722509277293	0.0228360256274823	0.0228360256274823	FBXO5/FBXO43/TRIP13/KNL1	4	GO:BP
GO:0060379	cardiac muscle cell myoblast differentiation	4/991	10/18842	0.4	7.60524722502523	4.92264345974339	0.00123722509277293	0.0228360256274823	0.0228360256274823	TBX2/SRF/MYOCD/NRG1	4	GO:BP
GO:2000726	negative regulation of cardiac muscle cell differentiation	4/991	10/18842	0.4	7.60524722502523	4.92264345974339	0.00123722509277293	0.0228360256274823	0.0228360256274823	SOX6/DKK1/BMP2/FZD7	4	GO:BP
GO:0010460	positive regulation of heart rate	6/991	24/18842	0.25	4.75327951564077	4.33498225792057	0.00123889322706919	0.0228360256274823	0.0228360256274823	PDE4D/ADM2/EDN1/GCH1/TPM1/RGS4	6	GO:BP
GO:0034698	response to gonadotropin	6/991	24/18842	0.25	4.75327951564077	4.33498225792057	0.00123889322706919	0.0228360256274823	0.0228360256274823	CCNA2/INHBA/TGFBR3/EDN1/GCLC/SRD5A1	6	GO:BP
GO:0042063	gliogenesis	24/991	234/18842	0.102564102564103	1.95006339103211	3.44562643512562	0.00138874667114215	0.025518220082237	0.025518220082237	SYNE2/IL33/LRP2/CSF1/GPR183/GFAP/CCL2/NTRK3/SLC7A5/SOX4/P2RY12/NFIB/E2F1/SOX6/CSPG5/RELN/CRKL/CDK1/DUSP10/ZNF488/BMP2/SERPINE2/VCAN/NEGR1	24	GO:BP
GO:0009792	embryo development ending in birth or egg hatching	25/991	248/18842	0.100806451612903	1.91664496598418	3.42371899129831	0.00142399925202924	0.0260844722801618	0.0260844722801618	E2F7/TBX2/BRCA1/EMP2/FOXF1/LRP2/BMP4/CHD7/SRF/KBTBD8/HOXA2/LFNG/DACT1/PLK4/SEMA3C/HOXA1/PDGFB/INTU/EDN1/E2F8/VEGFA/PCSK5/BMP2/HOPX/WNT9A	25	GO:BP
GO:0032332	positive regulation of chondrocyte differentiation	5/991	17/18842	0.294117647058824	5.59209354781267	4.46298289133353	0.0014500716933603	0.0264795700526663	0.0264795700526663	ACVRL1/GDF5/SOX6/BMP6/SMAD3	5	GO:BP
GO:0042391	regulation of membrane potential	37/991	419/18842	0.0883054892601432	1.6789626928755	3.31154205018408	0.00147420232322546	0.0268368720141353	0.0268368720141353	POPDC2/GRIK2/HCN1/SCN7A/DMD/NPAS4/RNF122/P2RX7/KCNJ2/SYT1/CXADR/PIEZO2/KCNS2/CFTR/PLN/CHRNB1/CHRNE/UCP2/KCNH5/POPDC3/GABRR2/SCN1A/RELN/EDN1/GLRX/TRPV1/PARP1/KCNH1/CHRNA9/GRIN2A/SMAD3/TBC1D24/GJA5/EHD3/GPER1/RGS4/ANK2	37	GO:BP
GO:0060485	mesenchyme development	28/991	291/18842	0.0962199312714777	1.82944091323631	3.35974110265588	0.00154917801105792	0.0281147120525325	0.0281147120525325	TBX2/ACVRL1/EMP2/FOXF1/SNAI1/BMP4/GFAP/KBTBD8/FOXM1/TIAM1/SOX4/S100A4/RGCC/TGFBR3/NCAM1/SEMA3C/SEMA6B/OLFM1/EDN1/VEGFA/SMAD3/DKK1/ACTC1/BMP2/ACTA2/ZFPM2/ACTG2/NRG1	28	GO:BP
GO:0035567	non-canonical Wnt signaling pathway	10/991	63/18842	0.158730158730159	3.01795524802588	3.78009836831986	0.00155996836037268	0.0282234275661272	0.0282234275661272	FZD3/TIAM1/RAC1/DACT1/RSPO3/DKK1/SFRP4/DAAM1/FZD7/FZD5	10	GO:BP
GO:0009612	response to mechanical stimulus	21/991	196/18842	0.107142857142857	2.03711979241747	3.43891661329172	0.00157052897221909	0.0283273323823565	0.0283273323823565	GDF5/ITGB3/DMD/PKD1L2/KIT/KCNJ2/CXCL12/TXNIP/PIEZO2/TTN/CCNB1/PKD1L1/SCN1A/EDN1/ENDOG/BMP6/CHRNA9/AQP1/GCLC/F11R/ADGRV1	21	GO:BP
GO:0045109	intermediate filament organization	11/991	74/18842	0.148648648648649	2.82627430659721	3.70877424742036	0.00160831731747719	0.0289202013050944	0.0289202013050944	NEFL/AGFG1/GFAP/KRT80/KRT19/KRT7/EPPK1/NEFM/AGFG2/BFSP1/KRT34	11	GO:BP
GO:0031099	regeneration	17/991	145/18842	0.117241379310345	2.22912418664533	3.50067125864665	0.00162244974736498	0.0290853796173965	0.0290853796173965	CCNA2/RTN4R/PCNA/CXCL12/CCN3/SLC7A5/GLI1/TGFBR3/EPPK1/CCNB1/UCP2/CSPG5/NREP/DUSP10/DHFR/AURKA/CDKN1A	17	GO:BP
GO:0032506	cytokinetic process	9/991	53/18842	0.169811320754717	3.2286426898692	3.82810704876489	0.00162876507029969	0.0291098438096115	0.0291098438096115	ANLN/KIF20B/KIF20A/AURKB/RACGAP1/RAB11A/PLK1/CEP55/IQGAP3	9	GO:BP
GO:1901654	response to ketone	21/991	197/18842	0.106598984771574	2.02677908281129	3.41339430101975	0.00167319062574841	0.0297735976666546	0.0297735976666546	NEFL/TBX2/TFAP4/PCNA/INHBA/NTRK3/TXNIP/ERRFI1/CFTR/PLN/TGFBR3/TNFSF4/HOXA13/UCP2/EDN1/PARP1/AQP1/SLIT2/NR1H3/PTGER2/SRD5A1	21	GO:BP
GO:0110020	regulation of actomyosin structure organization	13/991	97/18842	0.134020618556701	2.54814984343629	3.60175083040451	0.0016785875219434	0.0297735976666546	0.0297735976666546	MYLK3/RAC1/RGCC/RHPN2/CGNL1/EDN1/ARHGAP28/S1PR1/SMAD3/CCN2/F11R/TACSTD2/TPM1	13	GO:BP
GO:0040001	establishment of mitotic spindle localization	7/991	34/18842	0.205882352941176	3.91446548346887	4.00760208383946	0.00168109429002199	0.0297735976666546	0.0297735976666546	MISP/GPSM2/NDC80/ESPL1/NUSAP1/CENPA/SAPCD2	7	GO:BP
GO:0040008	regulation of growth	41/991	482/18842	0.0850622406639004	1.61729842440889	3.23474370365445	0.00171401275647291	0.0302654504746568	0.0302654504746568	RTN4R/TBX2/BRCA1/ACVRL1/MT1E/KIF14/INHBA/CXCL12/SYT1/CCN3/PIM1/IGFBPL1/GLI1/TGFBR3/HSPA1B/MT2A/EPPK1/CCNB1/RGS2/OLFM1/WFS1/EDN1/OSGIN2/CDK1/VEGFA/DUSP10/BDNF/SMAD3/SLIT2/SESN2/SH3BP4/CDKN1A/NPPB/TMEM97/ROS1/ZFPM2/RGS4/KAZALD1/PLS1/WFDC1/NRG1	41	GO:BP
GO:0019731	antibacterial humoral response	12/991	86/18842	0.13953488372093	2.65299321803206	3.61999284678246	0.00176052446746155	0.030951698412396	0.030951698412396	H2BC13/H2BC8/H2BC5/H2BC11/H2BC26/H2BC18/H2BC7/H2BC9/H2BC17/H2BC12L/H2BC10/H2BC14	12	GO:BP
GO:1902808	positive regulation of cell cycle G1/S phase transition	10/991	64/18842	0.15625	2.97079969727548	3.72104852501818	0.00176340458642052	0.030951698412396	0.030951698412396	TBX2/CCNE2/CDC6/PIM1/GLI1/RGCC/MTBP/RRM2/RRM1/LSM11	10	GO:BP
GO:0032970	regulation of actin filament-based process	34/991	380/18842	0.0894736842105263	1.70117372138722	3.25338592337582	0.00181089945178661	0.0316907404062657	0.0316907404062658	CRACD/ARPIN/MYLK3/ITGB3/SYNPO2/NEB/PDE4D/MTSS1/KCNJ2/CXCL12/ARHGAP35/RAC1/RGCC/PLN/TMOD1/SPTBN5/RHPN2/CGNL1/EDN1/ARHGAP28/S1PR1/SMAD3/ASB2/SLIT2/CCN2/GJA5/F11R/CIT/ACTA2/ARHGEF16/TACSTD2/TPM1/RGS4/ANK2	34	GO:BP
GO:0044093	positive regulation of molecular function	33/991	366/18842	0.0901639344262295	1.7142975302311	3.25142126244755	0.00185267825308777	0.0322294875972001	0.0322294875972001	RTN4R/CDC20/KIF14/BMP4/RFC5/CHTF18/DSCC1/RFC2/ADORA2B/RASGRP1/EREG/RIC1/ARHGAP11A/PDGFB/EDN1/RASSF2/GCH1/TPD52L1/SESN2/TPX2/FLT1/BMP2/UBE2C/ARHGEF16/TRPC6/RFC3/CDKN1A/ARRDC3/PRKAR2B/CEMIP/MAPK14/EGF/NRG1	33	GO:BP
