gene	meta_log2FC	meta_p	meta_padj	n_datasets	direction
LINC01265	0.0679658869567286	0.723400629726644	0.771500759087296	1	UP
OSMR	1.08440249791592	0.502562287957612	0.679982864888903	3	UP
RICTOR	-19.272832099812	0.132484481102822	0.679982864888903	3	DOWN
DAB2	-8.81858795333418	0.392071306798081	0.679982864888903	3	DOWN
LINC02104	-0.470394683871822	0.0196991433151219	0.548130652679228	1	DOWN
TTC33	-4.51489137618818	0.422637854933914	0.679982864888903	3	DOWN
PTGER4	-1.75770107760397	0.477357658512647	0.679982864888903	3	DOWN
PRKAA1	-0.246462478285164	0.617999097639231	0.709901994893682	3	DOWN
RPL37	-131.789883480596	0.276591358477641	0.679982864888903	3	DOWN
CARD6	1.17229376224797	0.490349854205993	0.679982864888903	3	UP
OXCT1	-66.3620607235842	0.11442526064503	0.679982864888903	3	DOWN
OXCT1-AS1	0.0106651820009957	0.966574274918199	0.969110718456485	1	UP
RIMOC1	-0.0733299709523001	0.444452982520761	0.679982864888903	1	DOWN
FBXO4	0.624625096252713	0.537085394597141	0.682985712350809	3	UP
GHR	-29.2765369767973	0.514733960198606	0.680543055837419	3	DOWN
CCDC152	-4.29844183956095	0.871072826708972	0.885040416389085	3	DOWN
SELENOP	-0.338529579927003	0.311902867763884	0.679982864888903	1	DOWN
FLJ32255	-4.12933069611371	0.148252680857369	0.679982864888903	3	DOWN
ANXA2R	19.9856873417602	0.443310393639701	0.679982864888903	3	UP
ANXA2R-AS1	0.0391639648025176	0.78864785822647	0.817782497781804	1	UP
ZNF131	-0.0653684585385734	0.077916465134804	0.679982864888903	1	DOWN
NIM1K	-14.7577618184344	0.187227293026101	0.679982864888903	3	DOWN
HMGCS1	5.60500980862022	0.314950084823675	0.679982864888903	3	UP
CCL28	7.50107192359439	0.578721035010717	0.6948297875085	3	UP
TMEM267	0.00982781361321784	0.943058417151194	0.947669442705992	1	UP
C5orf34	-2.99828254464436	0.309666633485511	0.679982864888903	3	DOWN
EEF1A1P19	-0.21512662133237	0.114205857760061	0.679982864888903	1	DOWN
PAIP1	33.7347828677256	0.141345572270315	0.679982864888903	3	UP
NNT	-5.85949159584181	0.766541929939198	0.801423115853123	3	DOWN
FGF10	-3.31871941282218	0.191695171844283	0.679982864888903	3	DOWN
MRPS30-DT	0.313709476734681	0.223852713387145	0.679982864888903	1	UP
MRPS30	-22.4813820836929	0.0440620845131467	0.679982864888903	3	DOWN
EMB	-10.5691048059387	0.126340701078452	0.679982864888903	3	DOWN
PARP8	2.06699176829725	0.391400970968511	0.679982864888903	3	UP
PELO-AS1	-0.127478963476687	0.615102668797208	0.708493301830217	1	DOWN
ITGA1	-4.29041653683967	0.311195926344418	0.679982864888903	3	DOWN
PELO	-0.0208429136191852	0.62135841286405	0.711271028525101	3	DOWN
ITGA2	3.94344727212462	0.485429292365221	0.679982864888903	3	UP
MOCS2	16.6868653792949	0.19057351215123	0.679982864888903	3	UP
MOCS2-DT	0.193083050713954	0.379530675470931	0.679982864888903	1	UP
FST	1.67361771639641	0.595334208523194	0.700228180968435	3	UP
NDUFS4	-37.430448723422	0.185417347384037	0.679982864888903	3	DOWN
ARL15	-0.81641218387298	0.548220267423725	0.684980995010735	3	DOWN
HSPB3	-81.3855473278198	0.146883338620506	0.679982864888903	3	DOWN
SNX18	15.4599595196289	0.308488805319692	0.679982864888903	3	UP
CSPG4BP	-0.0626809571464348	0.823230294979544	0.845796769994435	1	DOWN
ESM1	2.256314940372	0.543272253724608	0.68346896122942	3	UP
GPX8	-4.64657872977832	0.499481785756409	0.679982864888903	3	DOWN
CCNO	1.40916274206487	0.504420040320431	0.679982864888903	3	UP
DHX29	16.6370586470658	0.216550011605588	0.679982864888903	3	UP
MTREX	-0.0575408543166547	0.275380486254367	0.679982864888903	1	DOWN
PLPP1	-0.423938085657082	0.00184462471069696	0.202663296004856	1	DOWN
SLC38A9	-5.12734381782448	0.258418319119268	0.679982864888903	3	DOWN
IL31RA	2.90577954639162	0.408306097427671	0.679982864888903	3	UP
IL6ST	-7.49263734030446	0.524289139500166	0.681530561753229	3	DOWN
RPL26P19	-0.19841697577729	0.403093687431878	0.679982864888903	1	DOWN
MAP3K1	-0.867927439285674	0.510282343292743	0.680202445404356	3	DOWN
SETD9	1.12938825390905	0.716305141090694	0.766872791049336	3	UP
MIER3	2.26684383031406	0.247382840202656	0.679982864888903	3	UP
GPBP1	-6.12597218477222	0.378461007293592	0.679982864888903	3	DOWN
PLK2	-2.39312211202725	0.403250819508543	0.679982864888903	3	DOWN
PDE4D	-2.7953427320201	0.479149917073077	0.679982864888903	3	DOWN
DEPDC1B	-0.0308509716202978	0.747000348879704	0.78751593488887	3	DOWN
ERCC8	-2.97377806189256	0.344490303404247	0.679982864888903	3	DOWN
NDUFAF2	-35.6703470446296	0.0345266710939517	0.635088039499278	3	DOWN
SMIM15	-5.4676942628312	0.351562284574602	0.679982864888903	3	DOWN
LINC02057	-1.70475091285962	4.9741589159879e-06	0.00368601193885339	1	DOWN
ZSWIM6	-8.67705675577283	0.0655047054471716	0.679982864888903	3	DOWN
RPL3P6	-0.240710949429804	0.43456739988594	0.679982864888903	1	DOWN
KIF2A	-4.57772146904856	0.371631951498726	0.679982864888903	3	DOWN
DIMT1	6.13794027895277	0.389810802034827	0.679982864888903	3	UP
IPO11	-3.03141845282368	0.567253446619208	0.691580748678626	3	DOWN
RNF180	0.195043620097943	0.413047549880382	0.679982864888903	3	UP
SREK1IP1	5.19770395251651	0.285646185498209	0.679982864888903	3	UP
CWC27	-18.2940569404192	0.220231920882835	0.679982864888903	3	DOWN
ADAMTS6	1.33817485003057	0.51879963583041	0.681173467323514	3	UP
CENPK	-0.0493820141204388	0.867435123484351	0.881589317376366	3	DOWN
PPWD1	-2.95479520650633	0.353238677904128	0.679982864888903	3	DOWN
TRIM23	-6.13660186638335	0.392911100165287	0.679982864888903	3	DOWN
SHLD3	-0.199668513577788	0.0346691358445387	0.636111100022722	1	DOWN
TRAPPC13	2.81069891774769	0.4903863917173	0.679982864888903	3	UP
SGTB	0.188641179468918	0.448696695370788	0.679982864888903	3	UP
NLN	-14.7695682373331	0.465081173311493	0.679982864888903	3	DOWN
ERBIN	-0.122749879842365	0.0830268165308539	0.679982864888903	1	DOWN
SREK1	-2.13649603454494	0.308615128223957	0.679982864888903	3	DOWN
MAST4	-1.92190060566782	0.308100581073354	0.679982864888903	3	DOWN
PIK3R1	10.8259608860364	0.377304337726031	0.679982864888903	3	UP
SLC30A5	0.0402189000197648	0.707722163356323	0.760897927751303	3	UP
CCNB1	-0.891624764599131	0.285945905073534	0.679982864888903	3	DOWN
CENPH	2.19246769363839	0.420222520179275	0.679982864888903	3	UP
KGD4	-0.0132163742119929	0.828691795153446	0.850179595388469	1	DOWN
CDK7	2.25732304819345	0.685788217188669	0.747296635953207	3	UP
CCDC125	0.902185300664136	0.259829274713953	0.679982864888903	3	UP
AK6	-30.3039925518742	0.103402488339618	0.679982864888903	3	DOWN
TAF9	-0.178512662688551	0.00859136203870706	0.424575823993942	1	DOWN
RAD17	0.183869587298914	0.604973416679695	0.703955015083158	3	UP
RN7SL616P	0.288476560742119	0.269609312878627	0.679982864888903	1	UP
OCLN	0.597100618332957	0.587093805246382	0.697529643364944	3	UP
GTF2H2C	0.0318749539131706	0.76893865377813	0.803398253053604	1	UP
SERF1A	35.7026116026272	0.20489283348934	0.679982864888903	3	UP
SMN1	21.1580575418409	0.207133966395737	0.679982864888903	3	UP
GTF2H2	-6.99654513062552	0.158913149894533	0.679982864888903	3	DOWN
GUSBP9	0.289684066930672	0.179335296119194	0.679982864888903	1	UP
BDP1	3.53211347761341	0.189076698028163	0.679982864888903	3	UP
MCCC2	-5.51147616974153	0.364907031358933	0.679982864888903	3	DOWN
MAP1B	-4.10274231902229	0.329276838473874	0.679982864888903	3	DOWN
MRPS27	-2.80703847193136	0.522207210274409	0.681275220457374	3	DOWN
PTCD2	-9.27685529684584	0.379715572504255	0.679982864888903	3	DOWN
ZNF366	1.5713569439827	0.528176857044138	0.682091078737979	3	UP
TNPO1	-0.78472739358036	0.490027181729015	0.679982864888903	3	DOWN
FCHO2	-5.20663857628087	0.249354967612664	0.679982864888903	3	DOWN
TMEM171	2.73759160247835	0.135469303264435	0.679982864888903	3	UP
FOXD1	4.70387191275956	0.255148115000262	0.679982864888903	3	UP
BTF3	-77.5601261308414	0.196246990341632	0.679982864888903	3	DOWN
ANKRA2	-2.9993113438502	0.416739076566508	0.679982864888903	3	DOWN
UTP15	0.584926976499307	0.754002728118917	0.792092737898726	3	UP
ARHGEF28	-4.31095113491175	0.614345420353681	0.708406685388913	3	DOWN
ENC1	-3.33759824132901	0.533156685425706	0.682664717790524	3	DOWN
HEXB	-0.862678343426336	0.758090105009837	0.79520091890534	3	DOWN
GFM2	0.573808855292762	0.65135286775563	0.72693183575753	3	UP
NSA2	-13.1833921706368	0.432765405572081	0.679982864888903	3	DOWN
FAM169A	0.121712502258324	0.511306372104317	0.680202445404356	3	UP
GCNT4	-8.88195248593293	0.226896452677698	0.679982864888903	3	DOWN
ANKRD31	0.948505661420526	0.488711522878177	0.679982864888903	3	UP
HMGCR	-5.11351667024096	0.650499889286435	0.726636121770583	3	DOWN
CERT1	-0.118911724397143	0.264719035898278	0.679982864888903	1	DOWN
POLK	-3.58967732374069	0.386691115937951	0.679982864888903	3	DOWN
ANKDD1B	0.421146806569032	0.180231107972207	0.679982864888903	1	UP
POC5	-3.37770356640089	0.485570875115707	0.679982864888903	3	DOWN
IQGAP2	-3.04637351555772	0.00668118410363626	0.381148915465918	3	DOWN
F2RL2	-2.0796803097832	0.25533719682587	0.679982864888903	3	DOWN
F2R	-3.33492772191742	0.442907714560808	0.679982864888903	3	DOWN
F2RL1	5.68404455735275	0.190167131407495	0.679982864888903	3	UP
CRHBP	6.88848893584089	0.104145516354538	0.679982864888903	3	UP
AGGF1	-4.85183417522055	0.568910451944579	0.691690271162635	3	DOWN
ZBED3	-7.88522247688346	0.284272754301491	0.679982864888903	3	DOWN
SNORA47	0.548228622544758	0.00329373591876862	0.29079480597491	1	UP
ZBED3-AS1	6.55898471347358	0.477520949891312	0.679982864888903	3	UP
PDE8B	1.68514072261845	0.324953604833393	0.679982864888903	3	UP
WDR41	-4.52389675329927	0.306761370468178	0.679982864888903	3	DOWN
TBCA	-1.79028739293782	0.552397217032952	0.686114330850391	3	DOWN
AP3B1	3.23937814270875	0.386013228189667	0.679982864888903	3	UP
SCAMP1-AS1	-23.4403773441028	0.181146714139124	0.679982864888903	3	DOWN
SCAMP1	-4.97499168115709	0.0812134437274138	0.679982864888903	3	DOWN
LHFPL2	-8.54499549715984	0.211163534622828	0.679982864888903	3	DOWN
ARSB	2.84537684561304	0.253270289984233	0.679982864888903	3	UP
DMGDH	0.361410655357823	0.286761814927655	0.679982864888903	3	UP
BHMT2	-3.91318705127938	0.410216551673069	0.679982864888903	3	DOWN
JMY	-2.46254807422675	0.647352458376483	0.725165103359037	3	DOWN
RPS3AP20	0.440816579152769	0.027452261558355	0.597473720227842	1	UP
HOMER1	51.7935932569349	0.151805530338358	0.679982864888903	3	UP
TENT2	-0.0754615985601866	0.210130432925603	0.679982864888903	1	DOWN
CMYA5	-153.962895363104	0.360999178506175	0.679982864888903	3	DOWN
MTX3	-5.35572211847588	0.517504956922486	0.680829204568273	3	DOWN
THBS4	18.2701592150177	0.462665756230269	0.679982864888903	3	UP
SERINC5	-8.20570437210008	0.251968760563458	0.679982864888903	3	DOWN
ZFYVE16	1.38196513524372	0.428963988433486	0.679982864888903	3	UP
FAM151B-DT	0.115151164119664	0.495249643247254	0.679982864888903	1	UP
FAM151B	0.0722944488166361	0.579361075432177	0.694949707434288	1	UP
DHFR	7.16690079588598	0.54393585861417	0.683604169547251	3	UP
MSH3	-3.12573189626639	0.577406114002758	0.69476744110305	3	DOWN
RASGRF2	5.5683497698068	0.238022331603277	0.679982864888903	3	UP
CKMT2-AS1	0.990631542271723	0.496182046410111	0.679982864888903	3	UP
CKMT2	-373.715115222427	0.215572321218201	0.679982864888903	3	DOWN
ZCCHC9	-7.495437234252	0.416717500744845	0.679982864888903	3	DOWN
SSBP2	-2.03883394337429	0.435654072853005	0.679982864888903	3	DOWN
ATG10	-2.54092337397827	0.45125297859956	0.679982864888903	3	DOWN
RPS23	-149.111129561846	0.194041382501174	0.679982864888903	3	DOWN
TMEM167A	-8.85982309754065	0.506697877051508	0.680162885481379	3	DOWN
SCARNA18	0.848550416062398	0.000322315497669352	0.0689009379547958	1	UP
XRCC4	3.59029919823682	0.356177598602973	0.679982864888903	3	UP
VCAN	-7.20868971357397	0.421993169134833	0.679982864888903	3	DOWN
VCAN-AS1	-0.866540269641371	0.0492402738831964	0.679982864888903	1	DOWN
HAPLN1	-0.182080587272578	0.573623240864225	0.693475523917217	3	DOWN
EDIL3	0.364032584722285	0.644256100938276	0.723442204146113	3	UP
EDIL3-DT	0.133609959322473	0.461750099463313	0.679982864888903	1	UP
COX7C	-179.748287758166	0.040520655281343	0.668394777570564	3	DOWN
RPL10AP9	-0.0498609496464611	0.819604489278163	0.842680348663816	1	DOWN
MIR4280HG	-0.355770284295281	0.247361329511926	0.679982864888903	1	DOWN
RASA1	-11.9245909117077	0.329404881447775	0.679982864888903	3	DOWN
CCNH	-0.298673226468438	0.500002785124419	0.679982864888903	3	DOWN
TMEM161B	-5.8856711029663	0.129120108382005	0.679982864888903	3	DOWN
TMEM161B-DT	-0.675580878484636	2.4798030451627e-06	0.00226715993404	1	DOWN
MEF2C	-9.91096809283166	0.814653241810718	0.838812251191533	3	DOWN
MEF2C-AS1	-1.2523723189259	0.462626126660935	0.679982864888903	3	DOWN
CETN3	-6.35595556457663	0.303779003228048	0.679982864888903	3	DOWN
MBLAC2	-0.798879512178125	0.690671174216282	0.750477158994974	3	DOWN
POLR3G	0.421772351776607	0.365962991022407	0.679982864888903	3	UP
LYSMD3	-5.03127956422701	0.559173860262546	0.688537759719196	3	DOWN
LUCAT1	-0.246038814219463	0.426631617340652	0.679982864888903	1	DOWN
ARRDC3	-22.2321112412742	0.576423221599617	0.694556745103723	3	DOWN
ARRDC3-AS1	7.00210552904984	0.346671463942071	0.679982864888903	3	UP
NR2F1-AS1	-1.44622981390029	0.610113597465858	0.706210655214492	3	DOWN
NR2F1	7.53247113336703	0.270300029126321	0.679982864888903	3	UP
ARB2A	-0.081509259789479	0.497257034808247	0.679982864888903	1	DOWN
POU5F2	1.03652128400206	0.52927465120923	0.682276564810598	3	UP
KIAA0825	-12.4655951153585	0.116462692829336	0.679982864888903	3	DOWN
SLF1	-0.100165870363358	0.246316053295393	0.679982864888903	1	DOWN
MCTP1	-3.58815960595442	0.425479223808832	0.679982864888903	3	DOWN
SKIC3	-0.12517847651154	0.0120970090490509	0.478117987964625	1	DOWN
ARSK	5.41698901161993	0.527246756139839	0.681901677018604	3	UP
GPR150	-2.80870634911942	0.349988314851231	0.679982864888903	3	DOWN
RFESD	-0.999126833376959	0.643434659421921	0.723088242899682	3	DOWN
SPATA9	0.076542037759166	0.524544032594462	0.681530561753229	3	UP
RHOBTB3	-6.60071796028227	0.564718939173523	0.690529740812181	3	DOWN
GLRX	60.2736007090038	0.309618752986508	0.679982864888903	3	UP
ELL2	3.48831815247249	0.162993492180387	0.679982864888903	3	UP
PCSK1	-0.181201342133906	0.741579713602738	0.784093969208892	3	DOWN
ERAP1	4.11253926647438	0.401317331000965	0.679982864888903	3	UP
ERAP2	-0.25225666002664	0.439419595203929	0.679982864888903	3	DOWN
LNPEP	3.31990154197638	0.610545195425504	0.706475001477986	3	UP
RIOK2	-5.26487959184276	0.425561730503708	0.679982864888903	3	DOWN
PSME2P1	0.617715622232451	0.00637610200570341	0.376955739593537	1	UP
RGMB	1.03107315612145	0.745717342361977	0.786584459480171	3	UP
RGMB-AS1	3.92470776959198	0.134849955226635	0.679982864888903	3	UP
CHD1	-5.48551997534341	0.263051007412581	0.679982864888903	3	DOWN
LOC100289230	-1.14369279477518	0.459219882174151	0.679982864888903	3	DOWN
FAM174A	12.9451194016097	0.400877013719808	0.679982864888903	3	UP
ST8SIA4	0.244916140569664	0.379250600176804	0.679982864888903	3	UP
SLCO4C1	0.30866197655543	0.787491252509593	0.816914072739517	3	UP
PAM	-155.119191767924	0.00206958121054807	0.222601720205126	3	DOWN
GIN1	-4.67025389447134	0.142858752698852	0.679982864888903	3	DOWN
PPIP5K2	-0.0958153653759569	0.517545277369875	0.680829204568273	3	DOWN
MACIR	-0.0917203432938624	0.474775372102565	0.679982864888903	1	DOWN
NUDT12	2.47621138555556	0.628325881755301	0.714994409986396	3	UP
EFNA5	7.00677103473202	0.280685637504158	0.679982864888903	3	UP
FBXL17	10.6656125662895	0.195027271673961	0.679982864888903	3	UP
FER	4.28904023170584	0.321446472126639	0.679982864888903	3	UP
LOC285638	9.71915386111283	0.158078092981595	0.679982864888903	3	UP
PJA2	-5.14391158980183	0.413370539814918	0.679982864888903	3	DOWN
MAN2A1	-20.1099571040574	0.322553881201565	0.679982864888903	3	DOWN
TMEM232	-2.19197599895256	0.654054596766595	0.728342771125286	3	DOWN
SLC25A46	8.39692558313641	0.465511519576802	0.679982864888903	3	UP
TSLP	0.297377088522671	0.836363630693013	0.856437160770849	3	UP
WDR36	-1.76315031607109	0.6520524597698	0.727378896533341	3	DOWN
RPS3AP21	0.275096630437953	0.0681647987606365	0.679982864888903	1	UP
CAMK4	-1.85476623367036	0.432164472943577	0.679982864888903	3	DOWN
STARD4	-4.09029270124511	0.328944379460575	0.679982864888903	3	DOWN
STARD4-AS1	0.310660086866911	0.113392758074369	0.679982864888903	1	UP
NREP	-2.5599928366292	0.481312141828849	0.679982864888903	3	DOWN
EPB41L4A	4.60912664641619	0.0870572021521128	0.679982864888903	3	UP
SNORA13	0.298413316473789	0.12737569054847	0.679982864888903	1	UP
APC	2.31378220080969	0.446998894473521	0.679982864888903	3	UP
SRP19	-9.55290012421021	0.445072352362998	0.679982864888903	3	DOWN
REEP5	5.04523123634971	0.482880639146349	0.679982864888903	3	UP
DCP2	2.65110286030666	0.422651602687118	0.679982864888903	3	UP
MCC	7.96896295542706	0.372571645231782	0.679982864888903	3	UP
YTHDC2	11.8232256052692	0.34874041145309	0.679982864888903	3	UP
TRIM36	-21.3132268051677	0.41192685692053	0.679982864888903	3	DOWN
PGGT1B	-10.1427575440129	0.0329690943068467	0.629960225106571	3	DOWN
CCDC112	7.69806992089198	0.451192248543441	0.679982864888903	3	UP
FEM1C	16.7034690542604	0.363276928378318	0.679982864888903	3	UP
TMED7-TICAM2	-0.246628621261964	0.146848648515643	0.679982864888903	1	DOWN
TMED7	5.55192866661533	0.732272836731888	0.777473708408441	3	UP
CDO1	2.35891034413411	0.385324363495021	0.679982864888903	3	UP
ATG12	-8.22326309498146	0.253644216786038	0.679982864888903	3	DOWN
AP3S1	-22.808166906755	0.305790335382023	0.679982864888903	3	DOWN
LVRN	-0.428357641364529	0.0454422569595993	0.679982864888903	1	DOWN
COMMD10	-4.28241446194034	0.412089540265929	0.679982864888903	3	DOWN
SEMA6A	-6.20305649380362	0.128248432875407	0.679982864888903	3	DOWN
SEMA6A-AS1	0.0663081099183642	0.856121610036155	0.872099367103682	1	UP
DTWD2	2.12377833523641	0.782947326869214	0.81342996609131	3	UP
MIR1244-2	-0.367196245919541	0.405594864141792	0.679982864888903	1	DOWN
DMXL1	5.70683419748909	0.325769956443434	0.679982864888903	3	UP
TNFAIP8	4.89086281885264	0.309141615169433	0.679982864888903	3	UP
RN7SL174P	-1.41109071716024	9.24040154413876e-05	0.0303447502034028	1	DOWN
HSD17B4	-83.2017701103745	0.0329519094698446	0.629960225106571	3	DOWN
PRR16	26.5954916924262	0.105502984403805	0.679982864888903	3	UP
SRFBP1	-7.16726019721763	0.347244223241413	0.679982864888903	3	DOWN
LOX	4.22287814562062	0.229668683988425	0.679982864888903	3	UP
ZNF474	0.0743501592819874	0.477155282952693	0.679982864888903	3	UP
SNCAIP	-8.74564680126816	0.261342844554836	0.679982864888903	3	DOWN
SNX2	-2.70518479337214	0.433388812074328	0.679982864888903	3	DOWN
SNX24	-5.25448963881901	0.316392198316275	0.679982864888903	3	DOWN
RN7SL689P	-0.00860244612822297	0.9558601879383	0.959458297103578	1	DOWN
PPIC	-13.5660956357536	0.336485372733733	0.679982864888903	3	DOWN
RN7SL711P	0.61519332680073	0.0221351042069956	0.566216325339884	1	UP
PRDM6-AS1	1.28191400923903	0.00604971124403845	0.374795170720449	1	UP
PRDM6	3.75686018153159	0.670669954628984	0.738036080968536	3	UP
CEP120	-1.88917640762899	0.377812531744006	0.679982864888903	3	DOWN
KRT8P33	-0.306842023776232	0.169317259292298	0.679982864888903	1	DOWN
CSNK1G3	0.233715274593034	0.651210878381918	0.726851854183506	3	UP
ZNF608	1.11298290552994	0.341959608990513	0.679982864888903	3	UP
GRAMD2B	0.120027595260597	0.435909230294195	0.679982864888903	1	UP
ALDH7A1	4.54744340782846	0.13572208000341	0.679982864888903	3	UP
PHAX	-1.04681621471973	0.42301672623816	0.679982864888903	3	DOWN
LMNB1	-10.6724926712438	0.0295948966313071	0.6097404619794	3	DOWN
MARCHF3	-0.240848873318974	0.1435645647248	0.679982864888903	1	DOWN
C5orf63	-4.05981103250996	0.293139314487109	0.679982864888903	3	DOWN
LOC105379199	0.164203503442953	0.628259736963693	0.71496236764987	1	UP
MEGF10	-1.07553212110768	0.638917735132756	0.720513440601912	3	DOWN
PRRC1	-0.611842042878298	0.782666817320033	0.81326058843057	3	DOWN
SLC12A2-DT	0.000636771295239325	0.99577299135829	0.996201063224201	1	UP
SLC12A2	8.70647476251267	0.761217333513085	0.797315978748014	3	UP
FBN2	1.03435438546256	0.47127524110458	0.679982864888903	3	UP
ISOC1	-16.0838005986451	0.256103400172549	0.679982864888903	3	DOWN
CHSY3	0.0681863617574097	0.22007998134402	0.679982864888903	3	UP
HSPA8P4	0.576606689807579	0.00715246881939417	0.388577397309004	1	UP
HINT1	-66.9282193589283	0.389480678977154	0.679982864888903	3	DOWN
LYRM7	-38.7951181238236	0.226099644102416	0.679982864888903	3	DOWN
CDC42SE2	0.330995032112809	0.64715089822369	0.725102457374195	3	UP
RAPGEF6	5.52045289603408	0.321932220426348	0.679982864888903	3	UP
FNIP1	-3.23293580933324	0.483851786089375	0.679982864888903	3	DOWN
CSF2	15.608522948428	0.249745704591848	0.679982864888903	3	UP
P4HA2	0.124032545915126	0.342991321948367	0.679982864888903	1	UP
PDLIM4	10.3722584135557	0.313426220917901	0.679982864888903	3	UP
SLC22A4	-1.73112337527348	0.489429346956334	0.679982864888903	3	DOWN
MIR3936HG	0.0427967571353146	0.796764511018193	0.824395982186793	1	UP
SLC22A5	-3.77332356896867	0.310309113909982	0.679982864888903	3	DOWN
IRF1	2.13987268910525	0.509711504713285	0.680202445404356	3	UP
RAD50	1.66737460888617	0.214207574980033	0.679982864888903	3	UP
KIF3A	0.325023500877548	0.738435345226727	0.781705665472624	3	UP
SEPTIN8	0.0703364830251075	0.578301878180364	0.694817362666453	1	UP
SHROOM1	-16.2866607203489	0.091683371076654	0.679982864888903	3	DOWN
GDF9	7.39747481294264	0.252953918915606	0.679982864888903	3	UP
UQCRQ	-178.43858378909	0.306011916293171	0.679982864888903	3	DOWN
AFF4	-2.16686559273111	0.394830840833178	0.679982864888903	3	DOWN
ZCCHC10	-0.990360572470308	0.742380384910523	0.784551685312491	3	DOWN
HSPA4	12.6131904116652	0.0353399718893195	0.63934130063229	3	UP
C5orf15	5.25932913483289	0.355760440856905	0.679982864888903	3	UP
VDAC1	7.33661805936189	0.566854742582268	0.691450686716984	3	UP
TCF7	2.96233545356087	0.509849132951165	0.680202445404356	3	UP
SKP1	-40.7913553845015	0.215205699290882	0.679982864888903	3	DOWN
PPP2CA	-9.00891528814479	0.454229462194515	0.679982864888903	3	DOWN
CDKL3	0.885714213265498	0.57010032512163	0.691872725816339	3	UP
UBE2B	-43.1525744943455	0.426705656345871	0.679982864888903	3	DOWN
CDKN2AIPNL	10.3725966238875	0.0982683728460302	0.679982864888903	3	UP
JADE2	-3.76985589280291	0.27403385375125	0.679982864888903	3	DOWN
SAR1B	2.22673652990814	0.315927949491703	0.679982864888903	3	UP
SEC24A	-2.26578199114194	0.323372703835656	0.679982864888903	3	DOWN
CAMLG	2.40831425540051	0.683967989610766	0.746043570925306	3	UP
DDX46	16.5480773289422	0.234408325157663	0.679982864888903	3	UP
C5orf24	-0.84972377089555	0.582441604555137	0.69587173915712	3	DOWN
TXNDC15	3.51426559557591	0.487892456141322	0.679982864888903	3	UP
PCBD2	-5.42143847574311	0.290169249374091	0.679982864888903	3	DOWN
MTND4P12	-0.8999386342401	0.117978579773502	0.679982864888903	1	DOWN
PITX1	0.131625140437807	0.30588699912031	0.679982864888903	3	UP
MACROH2A1	-0.0827953600341854	0.247542436463259	0.679982864888903	1	DOWN
TGFBI	-10.2278638081982	0.427107108327176	0.679982864888903	3	DOWN
SMAD5	-62.4258242711536	0.163712360019434	0.679982864888903	3	DOWN
SPOCK1	-9.5431140195327	0.204199395392143	0.679982864888903	3	DOWN
KLHL3	-17.8357035436998	0.248316022701617	0.679982864888903	3	DOWN
HNRNPA0	-13.3511348380766	0.203378857676027	0.679982864888903	3	DOWN
MYOT	-523.414630909266	0.286388118368288	0.679982864888903	3	DOWN
PKD2L2	1.21080273374428	0.474292439841226	0.679982864888903	3	UP
FAM13B	10.4610662831141	0.0931412847386	0.679982864888903	3	UP
NME5	3.64843561568766	0.450557423731484	0.679982864888903	3	UP
BRD8	-1.07227321082191	0.568829441329261	0.691690271162635	3	DOWN
KIF20A	-2.02014606168063	0.186997888060395	0.679982864888903	3	DOWN
CDC23	-1.30130042821948	0.569947775015069	0.691856367251088	3	DOWN
CDC25C	-4.18655550729381	0.218361733050929	0.679982864888903	3	DOWN
FAM53C	52.9789198102783	0.401381668553632	0.679982864888903	3	UP
KDM3B	4.24231110874387	0.588191234776303	0.697767978849743	3	UP
REEP2	14.250403013571	0.215743712990527	0.679982864888903	3	UP
EGR1	-3.76480292051521	0.399319945260308	0.679982864888903	3	DOWN
ETF1	6.29635558180428	0.571358805689819	0.692439596185727	3	UP
HSPA9	-22.5326328308907	0.153916944127004	0.679982864888903	3	DOWN
CTNNA1	9.03531666807873	0.461132011836616	0.679982864888903	3	UP
LRRTM2	-2.46890436649716	0.425110991580329	0.679982864888903	3	DOWN
SIL1	21.7729998135872	0.232132871641108	0.679982864888903	3	UP
SNHG4	-0.449657106272742	0.231131941572276	0.679982864888903	3	DOWN
SNORA74D	0.845719259644891	6.86539152624302e-06	0.00450380375083716	1	UP
SNORA74A	6.00927115277992	0.0674502375305984	0.679982864888903	3	UP
MATR3	-9.53454954524375	0.652744967888692	0.727799406571708	3	DOWN
PAIP2	-49.9949652292891	0.313586179239945	0.679982864888903	3	DOWN
PROB1	-0.0810009712932972	0.748919693242404	0.788694883466855	1	DOWN
SPATA24	5.97329888386656	0.408488274893391	0.679982864888903	3	UP
DNAJC18	4.26320462473701	0.331442547708569	0.679982864888903	3	UP
STING1	-0.147272895293069	0.252004337910942	0.679982864888903	1	DOWN
UBE2D2	14.7954199026622	0.284195711108517	0.679982864888903	3	UP
CXXC5	21.3000509305475	0.635289045360948	0.719006756250044	3	UP
CXXC5-AS1	0.710374691388594	0.0119952266246593	0.477515671478763	1	UP
PSD2	-2.6684921936115	0.33508142957872	0.679982864888903	3	DOWN
LOC124900193	0.122199780584559	0.490687222629702	0.679982864888903	1	UP
PURA	-1.71228867328157	0.447788048963504	0.679982864888903	3	DOWN
IGIP	-0.67663388602107	0.449137074175452	0.679982864888903	3	DOWN
CYSTM1	-22.8411588028375	0.653719061095001	0.728258428680127	3	DOWN
