gene	meta_log2FC	meta_p	meta_padj	n_datasets	direction
NFU1	-0.233628399198699	0.0528961853624898	0.124091359524893	1	DOWN
TMEM209	-0.255202992889077	0.026098338220951	0.0696485846040559	1	DOWN
ZNF276-AS1	0.235352618512844	0.627883455197045	0.766605594039583	1	UP
CASP2	0.241608234569771	0.0986869934362407	0.204814841612396	1	UP
ACOT4	1.09179508662441	0.039676489786897	0.0982125649041536	1	UP
SRP68	-0.0558349069226491	0.745445234713282	0.849413379890271	1	DOWN
GLA	-0.0474295501082731	0.711222038503552	0.827459115885583	1	DOWN
PBDC1	0.441813124413317	1.71545709890083e-05	0.000102820699030344	1	UP
EHMT1	-0.0696219197724571	0.448975042813694	0.616860462416875	1	DOWN
MRPL24	-0.373655278058439	0.0124751131156645	0.0375812406251196	1	DOWN
PIGM	-0.527603521913708	0.0116497250365344	0.035427225695067	1	DOWN
MAPK1IP1L	0.0209339617295437	0.703078978526928	0.821889202288678	1	UP
HOOK3	0.165107525933777	0.00778852318959449	0.0251232028153638	1	UP
ISG20L2	-0.203431195836102	0.104050727673394	0.213217367750479	1	DOWN
IER3IP1	0.633375695343157	1.62774790399203e-12	2.15605728328037e-11	1	UP
SYNPO2L	0.428797843002356			1	UP
SMPD1	0.0947111832352818	0.630787790310366	0.768722749011225	1	UP
APBB1	0.353522254723928	0.00247137575292753	0.00923315693008163	1	UP
XPOT	-0.319171614113461	4.15230241447046e-07	3.16148167500067e-06	1	DOWN
LOC122539214	-0.363373345954529	0.00101988373484115	0.00420401413877281	1	DOWN
KCNQ1OT1	-0.0199078919001556	0.76920687922339	0.863656862499459	1	DOWN
LDLRAP1	0.248373258436453	0.207622384621151	0.358722032539485	1	UP
C1orf54	0.483997583083492	0.056642615214165	0.131176671868573	1	UP
DDX3X	0.516546295770444	0.00620881426132768	0.0206200319662595	1	UP
CTBP2P4	0.342971671346028	0.477160779281244	0.641696964029142	1	UP
VPS16	0.000715012146141511	0.994999816666114	0.997277423733398	1	UP
FNDC3A	0.167268645594374	0.0118170995396392	0.0358758204721273	1	UP
PTGR1	-0.383862541804186	2.88981833737992e-05	0.000165980782168034	1	DOWN
PPM1G	-0.228617523250517	0.00209840355467636	0.00798841669352689	1	DOWN
ZKSCAN8P1	0.107149888272707	0.830122655928563	0.902166090157454	1	UP
ABRAXAS2	-0.159980286693679	0.164959733767862	0.302507748324575	1	DOWN
QSOX2	-0.403392279733334	0.000407534823476155	0.00184790892188701	1	DOWN
CFLAR-AS1	0.6508392645677	0.134138260278409	0.258079083914697	1	UP
RPS3AP38	-0.199556926422036	0.172510375278205	0.312909179508641	1	DOWN
FAM204A	0.0824854636217619	0.379688510831411	0.549787441886245	1	UP
CENPH	-2.16137240700702	4.12842299235239e-15	6.65846435965228e-14	1	DOWN
